28;079;4;1;28079004_1_38;2017;10;02;00006;V;00006;V;00007;V;00006;V;00006;V;00006;V;00007;V;00008;V;00010;V;00013;V;00013;V;00010;V;00008;V;00007;V;00006;V;00005;V;00005;V;00005;V;00006;V;00006;V;00008;V;00008;V;00009;V;00009;V
28;079;38;1;28079038_1_38;2017;10;02;00002;V;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00005;V;00008;V;00005;V;00005;V;00006;V;00004;V;00003;V;00003;V;00002;V;00002;V;00003;V;00003;V;00002;V;00003;V;00004;V;00003;V;00004;V
28;079;38;7;28079038_7_8;2017;10;02;00004;V;00002;V;00004;V;00007;V;00005;V;00009;V;00020;V;00118;V;00234;V;00095;V;00080;V;00140;V;00048;V;00022;V;00012;V;00013;V;00012;V;00019;V;00020;V;00020;V;00038;V;00063;V;00034;V;00041;V
28;079;38;8;28079038_8_8;2017;10;02;00036;V;00033;V;00027;V;00042;V;00043;V;00034;V;00042;V;00076;V;00103;V;00080;V;00072;V;00099;V;00060;V;00036;V;00025;V;00023;V;00022;V;00029;V;00035;V;00041;V;00070;V;00078;V;00060;V;00061;V
28;079;38;9;28079038_9_47;2017;10;02;00003;V;00004;V;00004;V;00004;V;00003;V;00005;V;00003;V;00004;V;00012;V;00013;V;00009;V;00010;V;00014;V;00007;V;00009;V;00007;V;00005;V;00005;V;00006;V;00003;V;00007;V;00005;V;00008;V;00008;V
28;079;38;10;28079038_10_47;2017;10;02;00007;V;00008;V;00007;V;00007;V;00006;V;00007;V;00006;V;00008;V;00023;V;00027;V;00018;V;00024;V;00029;V;00014;V;00014;V;00011;V;00008;V;00008;V;00010;V;00007;V;00012;V;00016;V;00016;V;00013;V
28;079;38;12;28079038_12_8;2017;10;02;00042;V;00035;V;00034;V;00052;V;00051;V;00048;V;00072;V;00257;V;00461;V;00225;V;00194;V;00313;V;00134;V;00069;V;00044;V;00044;V;00040;V;00058;V;00066;V;00072;V;00128;V;00174;V;00112;V;00124;V
28;079;38;20;28079038_20_59;2017;10;02;001.3;V;001.4;V;002.5;V;004.2;V;005.0;V;004.6;V;003.1;V;002.8;V;003.6;V;006.1;V;005.4;V;004.6;V;005.4;V;003.6;V;001.8;V;001.4;V;001.2;V;001.0;V;001.2;V;001.4;V;001.9;V;003.3;V;004.0;V;003.0;V
28;079;38;30;28079038_30_59;2017;10;02;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.6;V;001.2;V;001.1;V;000.8;V;000.8;V;000.5;V;000.2;V;000.2;V;000.2;V;000.1;V;000.2;V;000.2;V;000.4;V;000.6;V;000.7;V;000.5;V
28;079;38;35;28079038_35_59;2017;10;02;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.6;V;001.1;V;001.1;V;000.9;V;001.0;V;000.7;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.5;V;000.8;V;001.0;V;000.8;V
28;079;39;6;28079039_6_48;2017;10;02;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.7;V;001.2;V;000.8;V;000.4;V;000.5;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;001.4;V;001.0;V;000.5;V
28;079;39;7;28079039_7_8;2017;10;02;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00144;V;00030;V;00069;V;00054;V;00013;V;00008;V;00009;V;00005;V;00005;V;00007;V;00005;V;00037;V;00259;V;00168;V;00068;V
28;079;39;8;28079039_8_8;2017;10;02;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00001;N;00087;V;00056;V;00066;V;00059;V;00029;V;00019;V;00017;V;00016;V;00021;V;00026;V;00038;V;00069;V;00111;V;00091;V;00068;V
28;079;39;12;28079039_12_8;2017;10;02;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N;00308;V;00102;V;00171;V;00142;V;00049;V;00032;V;00031;V;00024;V;00028;V;00037;V;00046;V;00126;V;00507;V;00348;V;00172;V
28;079;39;14;28079039_14_6;2017;10;02;32.59;V;05.77;V;02.30;V;15.60;V;03.36;V;01.00;V;00.91;V;00.90;V;01.26;V;01.68;N;10.15;V;12.90;V;22.01;V;38.82;V;44.20;V;46.10;V;46.07;V;40.72;V;33.68;V;22.03;V;01.73;V;01.29;V;01.09;V;01.00;V
28;079;40;1;28079040_1_38;2017;10;02;00010;V;00010;V;00010;V;00010;V;00010;V;00010;V;00010;V;00011;V;00014;V;00014;V;00014;V;00012;V;00011;V;00010;V;00009;V;00009;V;00009;V;00008;V;00008;V;00009;V;00009;V;00010;V;00009;V;00009;V
28;079;40;7;28079040_7_8;2017;10;02;00001;V;00002;V;00001;V;00002;V;00001;V;00001;V;00004;V;00042;V;00149;V;00144;V;00130;V;00049;V;00035;V;00012;V;00004;V;00008;V;00008;V;00006;V;00005;V;00011;V;00016;V;00020;V;00013;V;00012;V
28;079;40;8;28079040_8_8;2017;10;02;00033;V;00038;V;00033;V;00029;V;00025;V;00023;V;00029;V;00053;V;00071;V;00088;V;00090;V;00061;V;00053;V;00027;V;00013;V;00014;V;00016;V;00015;V;00020;V;00037;V;00060;V;00059;V;00051;V;00046;V
28;079;40;10;28079040_10_47;2017;10;02;00016;V;00013;V;00012;V;00012;V;00009;V;00008;V;00008;V;00011;V;00035;V;00050;V;00053;V;00052;V;00049;V;00051;V;00023;V;00014;V;00022;V;00025;V;00021;V;00023;V;00029;V;00024;V;00021;V;00019;V
28;079;40;12;28079040_12_8;2017;10;02;00035;V;00041;V;00035;V;00031;V;00026;V;00025;V;00035;V;00118;V;00298;V;00309;V;00289;V;00135;V;00107;V;00046;V;00020;V;00026;V;00029;V;00025;V;00027;V;00053;V;00085;V;00090;V;00071;V;00064;V
28;079;47;7;28079047_7_8;2017;10;02;00003;V;00005;V;00003;V;00007;V;00001;V;00003;V;00023;V;00061;V;00106;V;00147;V;00137;V;00090;V;00040;V;00018;V;00005;V;00003;V;00003;V;00005;V;00007;V;00006;V;00048;V;00139;V;00087;V;00060;V
28;079;47;8;28079047_8_8;2017;10;02;00056;V;00047;V;00031;V;00043;V;00030;V;00038;V;00039;V;00046;V;00062;V;00075;V;00086;V;00078;V;00060;V;00043;V;00018;V;00014;V;00015;V;00020;V;00029;V;00035;V;00075;V;00096;V;00077;V;00066;V
28;079;47;9;28079047_9_47;2017;10;02;00005;V;00009;V;00009;V;00004;V;00003;V;00011;V;00019;V;00022;V;00018;V;00007;V;00012;V;00010;V;00018;V;00015;V;00013;V;00012;V;00011;V;00009;V;00006;V;00006;V;00007;V;00011;V;00016;V;00013;V
28;079;47;10;28079047_10_47;2017;10;02;00009;V;00014;V;00014;V;00009;V;00005;V;00014;V;00024;V;00027;V;00025;V;00018;V;00027;V;00027;V;00032;V;00025;V;00020;V;00017;V;00015;V;00013;V;00010;V;00010;V;00013;V;00024;V;00028;V;00021;V
28;079;47;12;28079047_12_8;2017;10;02;00060;V;00054;V;00035;V;00052;V;00031;V;00042;V;00074;V;00140;V;00225;V;00301;V;00295;V;00216;V;00121;V;00070;V;00026;V;00019;V;00020;V;00028;V;00040;V;00045;V;00148;V;00308;V;00211;V;00158;V
28;079;48;7;28079048_7_8;2017;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00024;V;00050;V;00040;V;00021;V;00024;V;00025;V;00012;V;00005;V;00007;V;00004;V;00004;V;00005;V;00003;V;00012;V;00037;V;00024;V;00026;V
28;079;48;8;28079048_8_8;2017;10;02;00029;V;00023;V;00014;V;00024;V;00028;V;00026;V;00034;V;00047;V;00056;V;00051;V;00042;V;00039;V;00036;V;00022;V;00012;V;00010;V;00009;V;00008;V;00016;V;00024;V;00050;V;00059;V;00051;V;00048;V
28;079;48;9;28079048_9_47;2017;10;02;00003;V;00003;V;00003;V;00003;V;00004;V;00004;V;00005;V;00004;V;00005;V;00007;V;00004;V;00006;V;00005;V;00008;V;00008;V;00006;V;00005;V;00004;V;00002;V;00001;V;00005;V;00005;V;00006;V;00007;V
28;079;48;10;28079048_10_47;2017;10;02;00005;V;00006;V;00006;V;00004;V;00005;V;00005;V;00006;V;00007;V;00009;V;00015;V;00011;V;00011;V;00012;V;00015;V;00020;V;00009;V;00008;V;00007;V;00006;V;00004;V;00008;V;00010;V;00010;V;00011;V
28;079;48;12;28079048_12_8;2017;10;02;00030;V;00025;V;00015;V;00026;V;00030;V;00028;V;00042;V;00084;V;00133;V;00112;V;00074;V;00076;V;00075;V;00040;V;00019;V;00020;V;00014;V;00013;V;00024;V;00028;V;00069;V;00115;V;00087;V;00089;V
28;079;49;7;28079049_7_8;2017;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00010;V;00061;V;00092;V;00062;V;00028;V;00023;V;00007;V;00002;V;00001;V;00001;V;00001;V;00002;V;00001;V;00004;V;00032;V;00040;V;00035;V
28;079;49;8;28079049_8_8;2017;10;02;00038;V;00025;V;00027;V;00020;V;00019;V;00025;V;00031;V;00040;V;00052;V;00060;V;00063;V;00060;V;00060;V;00037;V;00013;V;00011;V;00009;V;00011;V;00016;V;00017;V;00037;V;00060;V;00059;V;00048;V
28;079;49;12;28079049_12_8;2017;10;02;00040;V;00027;V;00029;V;00022;V;00021;V;00026;V;00033;V;00055;V;00145;V;00201;V;00159;V;00103;V;00094;V;00049;V;00017;V;00013;V;00011;V;00012;V;00019;V;00018;V;00043;V;00108;V;00121;V;00101;V
28;079;49;14;28079049_14_6;2017;10;02;17.35;V;15.24;V;14.36;V;13.83;V;15.75;V;10.60;V;07.38;V;03.94;V;03.62;V;03.94;V;06.04;V;11.82;V;18.73;V;32.66;V;45.63;V;48.50;V;46.78;V;43.13;V;36.55;V;22.42;V;08.46;V;04.05;V;03.86;V;03.90;V
28;079;50;7;28079050_7_8;2017;10;02;00020;V;00008;V;00006;V;00019;V;00012;V;00011;V;00011;V;00025;V;00047;V;00017;V;00013;V;00021;V;00014;V;00014;V;00011;V;00012;V;00009;V;00007;V;00009;V;00007;V;00023;V;00035;V;00041;V;00015;V
28;079;50;8;28079050_8_8;2017;10;02;00025;V;00039;V;00031;V;00047;V;00041;V;00032;V;00040;V;00056;V;00066;V;00052;V;00038;V;00037;V;00025;V;00022;V;00013;V;00015;V;00012;V;00010;V;00015;V;00029;V;00064;V;00070;V;00066;V;00052;V
28;079;50;9;28079050_9_47;2017;10;02;00004;V;00001;V;00004;V;00004;V;00001;V;00001;V;00002;V;00004;V;00005;V;00005;V;00006;V;00004;V;00007;V;00007;V;00001;V;00004;V;00004;V;00006;V;00010;V;00007;V;00005;V;00005;V;00007;V;00008;V
28;079;50;10;28079050_10_47;2017;10;02;00005;V;00002;V;00005;V;00005;V;00002;V;00001;V;00002;V;00006;V;00008;V;00012;V;00010;V;00008;V;00012;V;00010;V;00003;V;00006;V;00006;V;00008;V;00011;V;00009;V;00008;V;00012;V;00012;V;00012;V
28;079;50;12;28079050_12_8;2017;10;02;00056;V;00052;V;00041;V;00075;V;00060;V;00048;V;00057;V;00095;V;00139;V;00078;V;00058;V;00068;V;00047;V;00043;V;00030;V;00034;V;00026;V;00021;V;00028;V;00040;V;00099;V;00124;V;00128;V;00075;V
28;079;54;7;28079054_7_8;2017;10;02;00007;V;00011;V;00004;V;00003;V;00003;V;00006;V;00019;V;00069;V;00131;V;00117;V;00079;V;00046;V;00023;V;00015;V;00011;V;00009;V;00013;V;00017;V;00019;V;00027;V;00076;V;00070;V;00047;V;00014;V
28;079;54;8;28079054_8_8;2017;10;02;00045;V;00050;V;00036;V;00030;V;00028;V;00028;V;00038;V;00056;V;00083;V;00077;V;00064;V;00047;V;00035;V;00022;V;00014;V;00015;V;00015;V;00023;V;00027;V;00044;V;00077;V;00073;V;00058;V;00040;V
28;079;54;12;28079054_12_8;2017;10;02;00057;V;00066;V;00042;V;00034;V;00033;V;00037;V;00066;V;00163;V;00283;V;00255;V;00184;V;00118;V;00070;V;00044;V;00030;V;00029;V;00035;V;00050;V;00056;V;00085;V;00194;V;00181;V;00130;V;00062;V
28;079;54;14;28079054_14_6;2017;10;02;10.73;V;04.24;V;12.25;V;12.85;V;13.63;V;10.93;V;05.51;V;02.81;V;04.35;V;05.88;V;06.80;V;13.61;V;29.98;V;37.67;V;41.82;V;40.80;V;38.57;V;35.66;V;32.36;V;20.99;V;02.38;V;02.47;V;03.26;V;09.17;V
28;079;55;7;28079055_7_8;2017;10;02;00014;V;00007;V;00001;V;00006;V;00011;V;00041;V;00046;V;00069;V;00125;V;00079;V;00040;V;00034;V;00032;V;00010;V;00003;V;00004;V;00004;V;00004;V;00007;V;00011;V;00048;V;00063;V;00053;V;00063;V
28;079;55;8;28079055_8_8;2017;10;02;00048;V;00038;V;00017;V;00034;V;00039;V;00050;V;00057;V;00069;V;00087;V;00075;V;00055;V;00049;V;00052;V;00023;V;00009;V;00009;V;00009;V;00010;V;00021;V;00039;V;00073;V;00071;V;00064;V;00063;V
28;079;55;10;28079055_10_47;2017;10;02;00006;V;00006;V;00004;V;00003;V;00005;V;00007;V;00008;V;00010;V;00013;V;00019;V;00018;V;00016;V;00023;V;00028;V;00021;V;00026;V;00028;V;00026;V;00024;V;00020;V;00020;V;00018;V;00015;V;00013;V
28;079;55;12;28079055_12_8;2017;10;02;00070;V;00049;V;00018;V;00043;V;00056;V;00113;V;00128;V;00174;V;00278;V;00196;V;00117;V;00100;V;00101;V;00038;V;00014;V;00015;V;00014;V;00017;V;00032;V;00056;V;00146;V;00168;V;00145;V;00160;V
28;079;55;20;28079055_20_59;2017;10;02;000.9;V;000.6;V;000.5;V;001.0;V;001.1;V;001.0;V;001.9;V;002.1;V;002.9;V;002.8;V;003.5;V;002.7;V;003.6;V;003.9;V;002.1;V;001.1;V;000.7;V;000.5;V;000.4;V;000.8;V;002.0;V;002.1;V;003.1;V;003.3;V
28;079;55;30;28079055_30_59;2017;10;02;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.6;V;000.9;V;000.9;V;000.9;V;000.7;V;000.5;V;000.4;V;000.3;V;000.2;V;000.1;V;000.1;V;000.1;V;000.2;V;000.6;V;000.6;V;000.7;V;000.7;V
28;079;55;35;28079055_35_59;2017;10;02;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.4;V;000.6;V;000.6;V;000.6;V;000.6;V;000.8;V;000.8;V;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.8;V;000.7;V
28;079;55;42;28079055_42_2;2017;10;02;01.36;V;01.36;V;01.36;V;01.39;V;01.49;V;01.47;V;01.52;V;01.65;V;01.66;V;01.54;V;01.49;V;01.44;V;01.46;V;01.38;V;01.33;V;01.32;V;01.32;V;01.32;V;01.33;V;01.39;V;01.39;V;01.49;V;01.51;V;01.50;V
28;079;55;43;28079055_43_2;2017;10;02;01.26;V;01.27;V;01.27;V;01.29;V;01.40;V;01.36;V;01.40;V;01.53;V;01.51;V;01.41;V;01.37;V;01.30;V;01.33;V;01.29;V;01.27;V;01.27;V;01.25;V;01.25;V;01.25;V;01.27;V;01.29;V;01.36;V;01.41;V;01.38;V
28;079;55;44;28079055_44_2;2017;10;02;00.10;V;00.09;V;00.09;V;00.10;V;00.10;V;00.11;V;00.11;V;00.11;V;00.16;V;00.13;V;00.12;V;00.14;V;00.13;V;00.10;V;00.07;V;00.06;V;00.07;V;00.07;V;00.07;V;00.12;V;00.11;V;00.13;V;00.10;V;00.13;V
28;079;56;6;28079056_6_48;2017;10;02;000.4;V;000.4;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.5;V;000.5;V;000.6;V;000.5;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.8;V;001.6;V;001.3;V;000.5;V
28;079;56;7;28079056_7_8;2017;10;02;00063;V;00058;V;00019;V;00011;V;00013;V;00029;V;00022;V;00054;V;00100;V;00097;V;00136;V;00113;V;00060;V;00047;V;00033;V;00029;V;00037;V;00040;V;00043;V;00076;V;00201;V;00337;V;00275;V;00053;V
28;079;56;8;28079056_8_8;2017;10;02;00078;V;00073;V;00056;V;00040;V;00043;V;00049;V;00045;V;00057;V;00070;V;00072;V;00099;V;00091;V;00071;V;00063;V;00043;V;00038;V;00047;V;00051;V;00056;V;00086;V;00128;V;00155;V;00135;V;00074;V
28;079;56;12;28079056_12_8;2017;10;02;00175;V;00162;V;00084;V;00056;V;00064;V;00093;V;00078;V;00139;V;00223;V;00221;V;00307;V;00265;V;00163;V;00134;V;00094;V;00082;V;00104;V;00113;V;00122;V;00202;V;00436;V;00671;V;00556;V;00156;V
28;079;56;14;28079056_14_6;2017;10;02;03.40;V;01.30;V;03.10;V;11.10;V;06.09;V;03.05;V;02.58;V;01.38;V;01.70;V;04.56;V;05.17;V;08.14;V;19.23;V;28.92;V;40.40;V;44.81;V;41.55;V;32.35;V;27.18;V;10.63;V;05.69;V;01.78;V;01.43;V;01.12;V
28;079;57;1;28079057_1_38;2017;10;02;00008;V;00008;V;00008;V;00008;V;00008;V;00009;V;00008;V;00009;V;00011;V;00010;V;00009;V;00009;V;00008;V;00006;V;00006;V;00007;V;00007;V;00007;V;00006;V;00007;V;00008;V;00008;V;00005;V;00005;V
28;079;57;6;28079057_6_48;2017;10;02;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.5;V;000.4;V;000.3;V
28;079;57;7;28079057_7_8;2017;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00011;V;00059;V;00029;V;00018;V;00012;V;00010;V;00015;V;00007;V;00004;V;00003;V;00007;V;00011;V;00011;V;00023;V;00029;V;00028;V;00015;V
28;079;57;8;28079057_8_8;2017;10;02;00009;V;00018;V;00020;V;00016;V;00018;V;00014;V;00025;V;00040;V;00064;V;00049;V;00038;V;00023;V;00021;V;00031;V;00012;V;00008;V;00006;V;00012;V;00017;V;00038;V;00067;V;00069;V;00060;V;00049;V
28;079;57;10;28079057_10_47;2017;10;02;00009;V;00008;V;00007;V;00007;V;00007;V;00007;V;00007;V;00007;V;00017;V;00024;V;00025;V;00019;V;00015;V;00019;V;00016;V;00011;V;00007;V;00006;V;00007;V;00011;V;00019;V;00023;V;00020;V;00021;V
28;079;57;12;28079057_12_8;2017;10;02;00011;V;00020;V;00022;V;00017;V;00019;V;00016;V;00031;V;00057;V;00155;V;00094;V;00066;V;00041;V;00036;V;00054;V;00022;V;00015;V;00011;V;00023;V;00033;V;00055;V;00101;V;00113;V;00102;V;00072;V
28;079;58;7;28079058_7_8;2017;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00005;V;00023;V;00016;V;00013;V;00009;V;00007;V;00019;V;00012;V;00005;V;00002;V;00001;V;00001;V;00001;V;00002;V;00005;V;00005;V;00004;V;00004;V
28;079;58;8;28079058_8_8;2017;10;02;00016;V;00009;V;00008;V;00007;V;00008;V;00010;V;00016;V;00029;V;00025;V;00021;V;00023;V;00018;V;00039;V;00028;V;00016;V;00007;V;00004;V;00002;V;00005;V;00020;V;00033;V;00035;V;00029;V;00028;V
28;079;58;12;28079058_12_8;2017;10;02;00017;V;00011;V;00010;V;00009;V;00010;V;00011;V;00024;V;00064;V;00050;V;00040;V;00037;V;00028;V;00068;V;00047;V;00023;V;00009;V;00005;V;00004;V;00006;V;00024;V;00040;V;00043;V;00036;V;00034;V
28;079;58;14;28079058_14_6;2017;10;02;17.60;V;18.30;V;18.09;V;19.54;V;15.27;V;13.53;V;12.88;V;11.72;V;10.69;V;13.88;V;16.22;V;33.07;V;29.65;V;41.32;V;51.14;V;62.61;V;66.03;V;65.29;V;60.47;V;40.35;V;18.75;V;11.10;V;10.85;V;09.81;V
28;079;59;7;28079059_7_8;2017;10;02;00001;V;00001;V;00001;V;00002;V;00001;V;00001;V;00009;V;00016;V;00038;V;00021;V;00033;V;00028;V;00017;V;00008;V;00004;V;00002;V;00002;V;00002;V;00001;V;00001;V;00001;V;00007;V;00009;V;00015;V
28;079;59;8;28079059_8_8;2017;10;02;00041;V;00017;V;00017;V;00027;V;00019;V;00021;V;00036;V;00046;V;00053;V;00038;V;00049;V;00042;V;00034;V;00020;V;00006;V;00004;V;00003;V;00003;V;00002;V;00008;V;00028;V;00048;V;00047;V;00043;V
28;079;59;12;28079059_12_8;2017;10;02;00043;V;00019;V;00018;V;00029;V;00021;V;00022;V;00049;V;00071;V;00111;V;00070;V;00099;V;00085;V;00059;V;00032;V;00013;V;00008;V;00005;V;00006;V;00005;V;00010;V;00030;V;00058;V;00061;V;00065;V
28;079;59;14;28079059_14_6;2017;10;02;13.66;V;27.06;V;27.02;V;10.87;V;15.10;V;13.45;V;05.03;V;02.56;V;02.52;V;12.61;V;12.08;V;23.81;V;37.94;V;48.53;V;55.60;V;53.76;V;50.26;V;48.48;V;48.59;V;42.68;V;19.55;V;02.62;V;01.01;V;02.03;V
28;079;60;7;28079060_7_8;2017;10;02;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00036;V;00110;V;00098;V;00034;V;00011;V;00007;V;00009;V;00003;V;00003;V;00003;V;00003;V;00002;V;00002;V;00005;V;00020;V;00026;V;00018;V
28;079;60;8;28079060_8_8;2017;10;02;00019;V;00020;V;00028;V;00027;V;00023;V;00025;V;00032;V;00056;V;00073;V;00076;V;00057;V;00036;V;00025;V;00031;V;00018;V;00013;V;00011;V;00012;V;00013;V;00017;V;00044;V;00058;V;00056;V;00048;V
28;079;60;10;28079060_10_47;2017;10;02;00008;V;00007;V;00006;V;00006;V;00003;V;00005;V;00003;V;00006;V;00028;V;00032;V;00024;V;00010;V;00027;V;00018;V;00023;V;00011;V;00006;V;00001;V;00003;V;00002;V;00010;V;00019;V;00016;V;00010;V
28;079;60;12;28079060_12_8;2017;10;02;00020;V;00021;V;00029;V;00028;V;00025;V;00027;V;00038;V;00112;V;00242;V;00226;V;00109;V;00053;V;00035;V;00045;V;00023;V;00017;V;00015;V;00017;V;00016;V;00020;V;00051;V;00089;V;00096;V;00076;V
28;079;60;14;28079060_14_6;2017;10;02;38.91;V;31.65;V;16.94;V;14.95;V;17.11;V;14.71;V;12.97;V;02.49;V;03.36;V;07.67;V;16.64;V;37.39;V;46.77;V;46.03;V;55.61;V;56.85;V;54.47;V;50.91;V;47.78;V;40.18;V;12.25;V;02.74;V;02.56;V;03.59;V
